Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoSecao: 1 = Régua, 2 = Medição

Restrições da consulta:
Código da Estação:46415000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumLevantamento;TipoSecao;NumVerticais;DistanciaPIPF;EixoXDistMaxima;EixoXDistMinima;EixoYCotaMaxima;EixoYCotaMinima;ElmGeomPassoCota;Observacoes;Verticais
46415000;1;15/07/1986;01/01/1900 07:00:00;24;2;33;64,2;92,00;0,00;366;-139;10;;56,50;-25;|56,50;-25;|62,50;13;|56,50;-25;|62,50;13;|68,50;78;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|88,50;313;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|88,50;313;|0,00;362;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|88,50;313;|0,00;362;|24,00;210;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|88,50;313;|0,00;362;|24,00;210;|28,50;84;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|88,50;313;|0,00;362;|24,00;210;|28,50;84;|31,50;-13;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|88,50;313;|0,00;362;|24,00;210;|28,50;84;|31,50;-13;|33,50;-63;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|88,50;313;|0,00;362;|24,00;210;|28,50;84;|31,50;-13;|33,50;-63;|35,50;-93;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|88,50;313;|0,00;362;|24,00;210;|28,50;84;|31,50;-13;|33,50;-63;|35,50;-93;|38,50;-113;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|88,50;313;|0,00;362;|24,00;210;|28,50;84;|31,50;-13;|33,50;-63;|35,50;-93;|38,50;-113;|42,50;-133;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|88,50;313;|0,00;362;|24,00;210;|28,50;84;|31,50;-13;|33,50;-63;|35,50;-93;|38,50;-113;|42,50;-133;|46,50;-103;|56,50;-25;|62,50;13;|68,50;78;|75,50;148;|85,50;249;|91,50;366;|4,00;350;|16,00;262;|27,00;163;|30,50;37;|32,50;-43;|34,50;-79;|37,50;-103;|40,50;-123;|44,50;-119;|48,50;-85;|52,50;-63;|54,50;-33;|60,50;5;|64,50;37;|72,50;108;|81,50;190;|88,50;313;|0,00;362;|24,00;210;|28,50;84;|31,50;-13;|33,50;-63;|35,50;-93;|38,50;-113;|42,50;-133;|46,50;-103;|50,50;-83;|
46415000;1;20/07/1987;01/01/1900 07:00:00;26;2;36;64,2;86,00;0,00;325;-138;10;;8,00;293;|8,00;293;|24,00;211;|8,00;293;|24,00;211;|27,00;125;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|85,00;312;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|85,00;312;|31,00;-7;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|85,00;312;|31,00;-7;|33,00;-42;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|85,00;312;|31,00;-7;|33,00;-42;|34,00;-57;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|85,00;312;|31,00;-7;|33,00;-42;|34,00;-57;|36,00;-87;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|85,00;312;|31,00;-7;|33,00;-42;|34,00;-57;|36,00;-87;|38,00;-117;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|85,00;312;|31,00;-7;|33,00;-42;|34,00;-57;|36,00;-87;|38,00;-117;|44,00;-107;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|85,00;312;|31,00;-7;|33,00;-42;|34,00;-57;|36,00;-87;|38,00;-117;|44,00;-107;|48,00;-92;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|85,00;312;|31,00;-7;|33,00;-42;|34,00;-57;|36,00;-87;|38,00;-117;|44,00;-107;|48,00;-92;|52,00;-77;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|85,00;312;|31,00;-7;|33,00;-42;|34,00;-57;|36,00;-87;|38,00;-117;|44,00;-107;|48,00;-92;|52,00;-77;|56,00;-12;|8,00;293;|24,00;211;|27,00;125;|29,00;78;|0,00;325;|16,00;257;|26,00;170;|28,00;88;|30,00;28;|32,00;-32;|35,00;-67;|37,00;-107;|40,00;-132;|46,00;-112;|50,00;-72;|54,00;-42;|58,00;-2;|64,00;28;|66,00;43;|68,00;78;|70,00;88;|71,00;95;|73,00;122;|75,00;143;|79,00;219;|85,00;312;|31,00;-7;|33,00;-42;|34,00;-57;|36,00;-87;|38,00;-117;|44,00;-107;|48,00;-92;|52,00;-77;|56,00;-12;|62,00;8;|
46415000;1;11/07/1988;01/01/1900 07:00:00;28;2;25;64,2;86,00;0,00;359;-128;10;;0,00;350;|0,00;350;|14,00;261;|0,00;350;|14,00;261;|19,00;211;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|21,00;160;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|21,00;160;|22,80;89;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|21,00;160;|22,80;89;|25,30;2;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|21,00;160;|22,80;89;|25,30;2;|33,30;-123;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|21,00;160;|22,80;89;|25,30;2;|33,30;-123;|37,30;-128;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|21,00;160;|22,80;89;|25,30;2;|33,30;-123;|37,30;-128;|45,30;-78;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|21,00;160;|22,80;89;|25,30;2;|33,30;-123;|37,30;-128;|45,30;-78;|53,30;-2;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|21,00;160;|22,80;89;|25,30;2;|33,30;-123;|37,30;-128;|45,30;-78;|53,30;-2;|61,30;62;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|21,00;160;|22,80;89;|25,30;2;|33,30;-123;|37,30;-128;|45,30;-78;|53,30;-2;|61,30;62;|68,80;124;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|21,00;160;|22,80;89;|25,30;2;|33,30;-123;|37,30;-128;|45,30;-78;|53,30;-2;|61,30;62;|68,80;124;|78,50;210;|0,00;350;|14,00;261;|19,00;211;|22,00;126;|23,30;82;|29,30;-78;|41,30;-98;|49,30;-28;|57,30;17;|64,80;82;|70,50;144;|82,50;297;|8,00;294;|18,00;213;|21,00;160;|22,80;89;|25,30;2;|33,30;-123;|37,30;-128;|45,30;-78;|53,30;-2;|61,30;62;|68,80;124;|78,50;210;|86,50;359;|
46415000;1;28/09/1989;01/01/1900 07:00:00;30;2;23;64,2;75,00;0,00;298;-132;10;;58,00;88;|58,00;88;|62,00;125;|58,00;88;|62,00;125;|67,40;196;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|24,00;-112;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|24,00;-112;|28,00;-132;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|24,00;-112;|28,00;-132;|32,00;-122;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|24,00;-112;|28,00;-132;|32,00;-122;|36,00;-82;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|24,00;-112;|28,00;-132;|32,00;-122;|36,00;-82;|40,00;-62;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|24,00;-112;|28,00;-132;|32,00;-122;|36,00;-82;|40,00;-62;|44,00;-12;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|24,00;-112;|28,00;-132;|32,00;-122;|36,00;-82;|40,00;-62;|44,00;-12;|48,00;8;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|24,00;-112;|28,00;-132;|32,00;-122;|36,00;-82;|40,00;-62;|44,00;-12;|48,00;8;|52,00;38;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|24,00;-112;|28,00;-132;|32,00;-122;|36,00;-82;|40,00;-62;|44,00;-12;|48,00;8;|52,00;38;|56,00;64;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|24,00;-112;|28,00;-132;|32,00;-122;|36,00;-82;|40,00;-62;|44,00;-12;|48,00;8;|52,00;38;|56,00;64;|63,40;146;|58,00;88;|62,00;125;|67,40;196;|75,40;298;|0,00;291;|6,00;256;|12,00;211;|14,00;163;|15,50;113;|16,00;88;|18,00;38;|20,00;-42;|24,00;-112;|28,00;-132;|32,00;-122;|36,00;-82;|40,00;-62;|44,00;-12;|48,00;8;|52,00;38;|56,00;64;|63,40;146;|71,40;235;|
